"","Image","Date","Longitude","Latitude","Exposure","F-Stop","ISO","Focal","Desc","Name","Location","time"
"691","DSCN7554.JPG",2022-07-25,-125.568841666667,49.0081633333333,0.004,4.4,125,10.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:47:34
"692","DSCN7555.JPG",2022-07-25,-125.568856666667,49.0080983333333,0.008,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:47:49
"693","DSCN7556.JPG",2022-07-25,-125.568815,49.0081683333333,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:48:43
"694","DSCN7558.JPG",2022-07-25,-125.56865,49.00815,0.03333333333,4.9,180,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:49:15
"695","DSCN7559.JPG",2022-07-25,-125.568493333333,49.0081183333333,0.03333333333,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:49:21
"696","DSCN7560.JPG",2022-07-25,-125.56868,49.0083033333333,0.003125,4.2,125,5.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:50:07
"697","DSCN7561.JPG",2022-07-25,-125.568713333333,49.008495,0.03333333333,4.2,200,5.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:50:45
"698","DSCN7564.JPG",2022-07-25,-125.568691666667,49.0084883333333,0.03333333333,4.2,125,5.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:50:56
"699","DSCN7565.JPG",2022-07-25,-125.568661666667,49.008385,0.025,4.2,125,5.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:51:32
"700","DSCN7567.JPG",2022-07-25,-125.568705,49.008385,0.0015625,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:51:50
"701","DSCN7568.JPG",2022-07-25,-125.568886666667,49.0084083333333,0.001,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:52:40
"702","DSCN7569.JPG",2022-07-25,-125.568915,49.0082416666667,0.03333333333,4.9,140,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:53:21
"703","DSCN7570.JPG",2022-07-25,-125.568915,49.0082416666667,0.03333333333,4.9,140,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:53:29
"704","DSCN7571.JPG",2022-07-25,-125.568915,49.00824,0.025,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:53:35
"705","DSCN7572.JPG",2022-07-25,-125.568915,49.00824,0.03333333333,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:53:46
"706","DSCN7573.JPG",2022-07-25,-125.56911,49.0081,0.03333333333,4.9,140,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:56:34
"707","DSCN7574.JPG",2022-07-25,-125.569021666667,49.0081033333333,0.003125,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:56:47
"708","DSCN7575.JPG",2022-07-25,-125.569033333333,49.00811,8e-04,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:56:51
"709","DSCN7576.JPG",2022-07-25,-125.569046666667,49.0081133333333,0.005,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:56:58
"710","DSCN7577.JPG",2022-07-25,-125.569046666667,49.008105,0.0025,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:57:03
"711","DSCN7578.JPG",2022-07-25,-125.569153333333,49.0080283333333,0.003125,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:58:19
"712","DSCN7579.JPG",2022-07-25,-125.569153333333,49.0080283333333,0.01666666667,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:58:24
"713","DSCN7580.JPG",2022-07-25,-125.569058333333,49.008075,0.005,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:58:34
"714","DSCN7581.JPG",2022-07-25,-125.56904,49.0080466666667,0.005,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:58:40
"715","DSCN7582.JPG",2022-07-25,-125.568976666667,49.0080166666667,0.00625,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:58:50
"716","DSCN7583.JPG",2022-07-25,-125.56897,49.008015,0.01,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:58:54
"717","DSCN7584.JPG",2022-07-25,-125.568976666667,49.0080083333333,0.00625,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:06
"718","DSCN7586.JPG",2022-07-25,-125.568988333333,49.0080183333333,0.008,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:22
"719","DSCN7587.JPG",2022-07-25,-125.568978333333,49.0080283333333,0.008,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:23
"720","DSCN7588.JPG",2022-07-25,-125.568985,49.0080316666667,0.008,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:27
"721","DSCN7589.JPG",2022-07-25,-125.568996666667,49.0080466666667,0.00625,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:32
"722","DSCN7590.JPG",2022-07-25,-125.569005,49.00805,0.005,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:37
"723","DSCN7591.JPG",2022-07-25,-125.56901,49.0080466666667,0.005,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:38
"724","DSCN7592.JPG",2022-07-25,-125.569,49.0080416666667,0.005,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:43
"725","DSCN7593.JPG",2022-07-25,-125.569001666667,49.00803,0.005,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:45
"726","DSCN7594.JPG",2022-07-25,-125.569018333333,49.008,0.01666666667,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 08:59:55
"727","DSCN7595.JPG",2022-07-25,-125.569043333333,49.0079983333333,0.003125,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:02
"728","DSCN7596.JPG",2022-07-25,-125.569066666667,49.0080266666667,0.0125,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:10
"729","DSCN7597.JPG",2022-07-25,-125.569065,49.00803,0.01666666667,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:13
"730","DSCN7598.JPG",2022-07-25,-125.569046666667,49.00803,0.0125,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:23
"731","DSCN7599.JPG",2022-07-25,-125.569086666667,49.0080583333333,0.03333333333,4.2,250,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:39
"732","DSCN7600.JPG",2022-07-25,-125.569076666667,49.0080716666667,0.03333333333,4.2,220,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:44
"733","DSCN7601.JPG",2022-07-25,-125.569076666667,49.008065,0.03333333333,4.2,220,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:46
"734","DSCN7603.JPG",2022-07-25,-125.569095,49.0080683333333,0.03333333333,4.2,220,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:51
"735","DSCN7604.JPG",2022-07-25,-125.56911,49.0080716666667,0.03333333333,4.2,220,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:00:57
"736","DSCN7605.JPG",2022-07-25,-125.56911,49.0080683333333,0.03333333333,4.2,250,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:01:01
"737","DSCN7607.JPG",2022-07-25,-125.569108333333,49.008065,0.03333333333,4.2,250,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:01:05
"738","DSCN7608.JPG",2022-07-25,-125.56911,49.00807,0.03333333333,4.2,250,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:01:07
"739","DSCN7609.JPG",2022-07-25,-125.569095,49.0080583333333,0.02,4.2,125,6.6,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:01:19
"740","DSCN7611.JPG",2022-07-25,-125.569056666667,49.0080616666667,0.00625,4.2,125,6.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:02:08
"741","DSCN7612.JPG",2022-07-25,-125.569058333333,49.0080633333333,0.004,4.2,125,6.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:02:14
"742","DSCN7614.JPG",2022-07-25,-125.569058333333,49.0080583333333,0.005,4.2,125,6.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:02:24
"743","DSCN7616.JPG",2022-07-25,-125.569061666667,49.0080383333333,0.01,4.2,125,6.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:02:39
"744","DSCN7617.JPG",2022-07-25,-125.569116666667,49.0080633333333,0.0025,4.2,125,6.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:03:18
"745","DSCN7618.JPG",2022-07-25,-125.569111666667,49.0080683333333,0.005,4.2,125,6.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:03:27
"746","DSCN7619.JPG",2022-07-25,-125.569101666667,49.0080333333333,0.0015625,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:04:58
"747","DSCN7620.JPG",2022-07-25,-125.569155,49.00804,0.0015625,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:05:02
"748","DSCN7621.JPG",2022-07-25,-125.56911,49.0080616666667,0.0006666666667,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:05:10
"749","DSCN7622.JPG",2022-07-25,-125.569171666667,49.0082333333333,0.00125,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:05:37
"750","DSCN7623.JPG",2022-07-25,-125.569173333333,49.008245,0.0025,4.8,125,19.7,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:05:44
"751","DSCN7624.JPG",2022-07-25,-125.56918,49.0082433333333,0.004,4.8,125,19.7,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:05:53
"752","DSCN7625.JPG",2022-07-25,-125.569188333333,49.00825,0.003125,4.8,125,19.7,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:05:57
"753","DSCN7626.JPG",2022-07-25,-125.569378333333,49.0081733333333,0.003125,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:07:20
"754","DSCN7627.JPG",2022-07-25,-125.569265,49.0081416666667,0.003125,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:07:54
"755","DSCN7628.JPG",2022-07-25,-125.56927,49.0081616666667,0.003125,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:08:12
"756","DSCN7629.JPG",2022-07-25,-125.569271666667,49.0081633333333,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:08:16
"757","DSCN7630.JPG",2022-07-25,-125.569326666667,49.0081483333333,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:09:24
"758","DSCN7631.JPG",2022-07-25,-125.569328333333,49.0081416666667,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:09:33
"759","DSCN7632.JPG",2022-07-25,-125.569325,49.0081416666667,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:09:43
"760","DSCN7633.JPG",2022-07-25,-125.569335,49.0081516666667,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:10:03
"761","DSCN7634.JPG",2022-07-25,-125.569508333333,49.00789,0.0015625,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:12:13
"762","DSCN7635.JPG",2022-07-25,-125.569555,49.007645,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:12:18
"763","DSCN7636.JPG",2022-07-25,-125.56959,49.0076966666667,0.001,4.1,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:12:44
"764","DSCN7637.JPG",2022-07-25,-125.569293333333,49.007915,0.00125,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:14:38
"765","DSCN7638.JPG",2022-07-25,-125.569125,49.00832,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:14:51
"766","DSCN7639.JPG",2022-07-25,-125.56913,49.008315,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:14:57
"767","DSCN7641.JPG",2022-07-25,-125.569138333333,49.0083066666667,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:16:03
"768","DSCN7642.JPG",2022-07-25,-125.569136666667,49.0083066666667,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:16:27
"769","DSCN7643.JPG",2022-07-25,-125.569155,49.0083083333333,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:17:15
"770","DSCN7644.JPG",2022-07-25,-125.569153333333,49.0083066666667,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:17:42
"771","DSCN7645.JPG",2022-07-25,-125.569116666667,49.0083366666667,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:18:34
"772","DSCN7646.JPG",2022-07-25,-125.569115,49.0083383333333,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:18:48
"773","DSCN7647.JPG",2022-07-25,-125.569113333333,49.0083383333333,0.005,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:18:51
"774","DSCN7648.JPG",2022-07-25,-125.569111666667,49.0083516666667,0.001,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:19:19
"775","DSCN7649.JPG",2022-07-25,-125.569055,49.0083733333333,0.00125,2.8,125,4.3,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:19:48
"776","DSCN7650.JPG",2022-07-25,-125.569068333333,49.0084066666667,0.003125,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:19:54
"777","DSCN7651.JPG",2022-07-25,-125.569068333333,49.0084083333333,0.003125,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:19:59
"778","DSCN7652.JPG",2022-07-25,-125.569045,49.008495,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:21:40
"779","DSCN7653.JPG",2022-07-25,-125.569045,49.008495,0.004,4.9,125,21.5,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:21:42
"780","DSCN7654.JPG",2022-07-25,-125.568798333333,49.008765,0.0025,4.3,125,9.2,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:22:55
"781","DSCN7655.JPG",2022-07-25,-125.568795,49.0087683333333,0.002,4.3,125,9.2,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:01
"782","DSCN7657.JPG",2022-07-25,-125.568815,49.0087516666667,0.0025,4.3,125,9.2,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:20
"783","DSCN7658.JPG",2022-07-25,-125.568816666667,49.00875,0.003125,4.6,125,14.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:26
"784","DSCN7663.JPG",2022-07-25,-125.56882,49.0087466666667,0.003125,4.6,125,14.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:34
"785","DSCN7664.JPG",2022-07-25,-125.56882,49.008745,0.003125,4.6,125,14.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:35
"786","DSCN7665.JPG",2022-07-25,-125.568816666667,49.0087466666667,0.002,4.6,125,14.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:43
"787","DSCN7666.JPG",2022-07-25,-125.568818333333,49.0087483333333,0.002,4.6,125,14.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:44
"788","DSCN7667.JPG",2022-07-25,-125.568821666667,49.0087483333333,0.002,4.6,125,14.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:46
"789","DSCN7668.JPG",2022-07-25,-125.568821666667,49.0087483333333,0.002,4.6,125,14.1,"","","Raven Lady Bog Lost Shoe Creek #2",2022-07-25 09:23:49
