"SourceFile","DateTimeOriginal","GPSLongitude","GPSLatitude","ExposureTime","FNumber","ISO","FocalLength"
"DSCN9007.JPG","2022:08:01 14:04:37",-125.35819,49.236185,0.03333333333,4.9,140,21.5
"DSCN9008.JPG","2022:08:01 14:05:56",-125.358216666667,49.2361733333333,8e-04,4.2,125,6.6
"DSCN9009.JPG","2022:08:01 14:06:01",-125.358216666667,49.2361733333333,0.003125,4.2,125,6.6
"DSCN9010.JPG","2022:08:01 14:06:26",-125.358168333333,49.2361716666667,0.008,4.2,125,6.6
"DSCN9011.JPG","2022:08:01 14:08:16",-125.358183333333,49.23612,0.02,4.4,125,10.1
"DSCN9012.JPG","2022:08:01 14:08:17",-125.35818,49.236125,0.01666666667,4.4,125,10.1
"DSCN9013.JPG","2022:08:01 14:08:28",-125.358108333333,49.2361566666667,0.0125,4.4,125,10.1
"DSCN9014.JPG","2022:08:01 14:08:30",-125.358081666667,49.2361566666667,0.0125,4.4,125,10.1
"DSCN9015.JPG","2022:08:01 14:08:32",-125.358081666667,49.2361566666667,0.01,4.4,125,10.1
"DSCN9016.JPG","2022:08:01 14:08:36",-125.358096666667,49.2361616666667,0.0125,4.4,125,10.1
"DSCN9017.JPG","2022:08:01 14:08:37",-125.358105,49.2361633333333,0.0125,4.4,125,10.1
"DSCN9018.JPG","2022:08:01 14:08:40",-125.358128333333,49.236175,0.0025,4.4,125,10.1
"DSCN9019.JPG","2022:08:01 14:10:09",-125.358081666667,49.23621,0.025,4.4,125,10.1
"DSCN9020.JPG","2022:08:01 14:10:13",-125.358115,49.2362483333333,0.03333333333,4.4,220,10.1
"DSCN9021.JPG","2022:08:01 14:10:17",-125.358123333333,49.2362333333333,0.03333333333,4.4,280,10.1
"DSCN9022.JPG","2022:08:01 14:10:25",-125.358036666667,49.2362416666667,0.0025,4.4,125,10.1
"DSCN9023.JPG","2022:08:01 14:10:43",-125.35801,49.236195,0.004,4.4,125,10.1
"DSCN9024.JPG","2022:08:01 14:10:45",-125.358006666667,49.23619,0.004,4.4,125,10.1
"DSCN9025.JPG","2022:08:01 14:10:54",-125.358031666667,49.236185,0.0015625,2.8,125,4.3
"DSCN9026.JPG","2022:08:01 14:11:42",-125.358136666667,49.236195,0.002,2.8,125,4.3
"DSCN9027.JPG","2022:08:01 14:11:44",-125.358093333333,49.2361866666667,0.002,2.8,125,4.3
"DSCN9028.JPG","2022:08:01 14:14:14",-125.358053333333,49.2361383333333,0.01,2.8,125,4.3
"DSCN9029.JPG","2022:08:01 14:14:18",-125.357986666667,49.2361216666667,0.01,2.8,125,4.3
"DSCN9030.JPG","2022:08:01 14:14:27",-125.357966666667,49.236135,0.01,2.8,125,4.3
"DSCN9031.JPG","2022:08:01 14:14:35",-125.358033333333,49.236125,0.008,2.8,125,4.3
"DSCN9032.JPG","2022:08:01 14:14:54",-125.357996666667,49.2361316666667,0.008,2.8,125,4.3
"DSCN9033.JPG","2022:08:01 14:14:56",-125.357986666667,49.2361266666667,0.008,2.8,125,4.3
"DSCN9034.JPG","2022:08:01 14:14:58",-125.35798,49.2361316666667,0.008,2.8,125,4.3
"DSCN9035.JPG","2022:08:01 14:14:59",-125.357973333333,49.2361316666667,0.008,2.8,125,4.3
"DSCN9036.JPG","2022:08:01 14:15:04",-125.357956666667,49.2361333333333,0.01,2.8,125,4.3
"DSCN9037.JPG","2022:08:01 14:15:08",-125.357926666667,49.2361266666667,0.00625,2.8,125,4.3
"DSCN9038.JPG","2022:08:01 14:15:13",-125.357933333333,49.2361166666667,0.00625,2.8,125,4.3
"DSCN9039.JPG","2022:08:01 14:15:44",-125.357936666667,49.236135,0.0015625,2.8,125,4.3
"DSCN9040.JPG","2022:08:01 14:17:02",-125.358035,49.2361683333333,0.0015625,2.8,125,4.3
"DSCN9041.JPG","2022:08:01 14:17:10",-125.358056666667,49.2361666666667,0.0015625,2.8,125,4.3
"DSCN9042.JPG","2022:08:01 14:17:16",-125.35804,49.2361816666667,0.003125,4.2,125,6.1
"DSCN9043.JPG","2022:08:01 14:17:18",-125.358043333333,49.23619,0.003125,4.2,125,6.1
"DSCN9044.JPG","2022:08:01 14:17:21",-125.35805,49.2361916666667,0.0025,4.2,125,6.1
"DSCN9045.JPG","2022:08:01 14:17:37",-125.358088333333,49.2361666666667,0.0125,4.2,125,6.1
"DSCN9046.JPG","2022:08:01 14:17:40",-125.358085,49.23617,0.03333333333,4.2,160,6.1
"DSCN9047.JPG","2022:08:01 14:17:46",-125.358076666667,49.2361733333333,0.02,4.2,125,6.1
"DSCN9048.JPG","2022:08:01 14:17:47",-125.358071666667,49.2361766666667,0.02,4.2,125,6.1
"DSCN9049.JPG","2022:08:01 14:17:58",-125.358051666667,49.23617,0.03333333333,4.2,160,6.1
"DSCN9050.JPG","2022:08:01 14:18:08",-125.358066666667,49.236195,0.03333333333,4.2,140,6.1
"DSCN9051.JPG","2022:08:01 14:18:10",-125.358066666667,49.2361933333333,0.025,4.2,125,6.1
"DSCN9052.JPG","2022:08:01 14:18:13",-125.358058333333,49.2361966666667,0.03333333333,4.2,125,6.1
"DSCN9053.JPG","2022:08:01 14:18:18",-125.358071666667,49.2361983333333,0.03333333333,4.2,125,6.1
"DSCN9054.JPG","2022:08:01 14:18:27",-125.358085,49.2362,0.03333333333,4.2,220,6.1
"DSCN9055.JPG","2022:08:01 14:18:38",-125.358076666667,49.2361916666667,0.03333333333,4.2,140,6.1
"DSCN9056.JPG","2022:08:01 14:18:40",-125.358076666667,49.2361883333333,0.03333333333,4.2,140,6.1
"DSCN9057.JPG","2022:08:01 14:18:41",-125.358068333333,49.2361866666667,0.03333333333,4.2,140,6.1
"DSCN9058.JPG","2022:08:01 14:18:43",-125.358065,49.2361866666667,0.03333333333,4.2,140,6.1
"DSCN9059.JPG","2022:08:01 14:18:45",-125.358085,49.2361783333333,0.01666666667,4.2,125,6.1
"DSCN9060.JPG","2022:08:01 14:18:54",-125.358093333333,49.2361833333333,0.02,4.2,125,6.1
"DSCN9061.JPG","2022:08:01 14:18:58",-125.35809,49.2361816666667,0.01666666667,4.2,125,6.1
"DSCN9062.JPG","2022:08:01 14:21:02",-125.358096666667,49.23624,0.01,4.2,125,6.1
"DSCN9063.JPG","2022:08:01 14:21:12",-125.358233333333,49.2361966666667,0.005,4.2,125,6.1
"DSCN9064.JPG","2022:08:01 14:21:17",-125.358175,49.2362516666667,0.0125,4.2,125,6.1
"DSCN9065.JPG","2022:08:01 14:21:21",-125.358186666667,49.2362583333333,0.008,4.2,125,6.1
"DSCN9066.JPG","2022:08:01 14:21:22",-125.358186666667,49.2362666666667,0.01,4.2,125,6.1
"DSCN9067.JPG","2022:08:01 14:21:54",-125.35823,49.2362566666667,0.004,4.2,125,6.1
"DSCN9068.JPG","2022:08:01 14:21:58",-125.35821,49.23628,0.002,2.8,125,4.3
"DSCN9069.JPG","2022:08:01 14:22:56",-125.358151666667,49.2362683333333,0.001,2.8,125,4.3
"DSCN9070.JPG","2022:08:01 14:22:59",-125.358155,49.2362666666667,0.00125,2.8,125,4.3
"DSCN9071.JPG","2022:08:01 14:23:03",-125.35816,49.23627,0.00125,2.8,125,4.3
"DSCN9072.JPG","2022:08:01 14:23:34",-125.358325,49.2362733333333,0.0015625,2.8,125,4.3
"DSCN9073.JPG","2022:08:01 14:23:38",-125.35833,49.2362766666667,0.004,4.4,125,10.1
"DSCN9074.JPG","2022:08:01 14:23:42",-125.358325,49.2362766666667,0.0025,4.4,125,10.1
"DSCN9075.JPG","2022:08:01 14:24:05",-125.358358333333,49.2362666666667,0.003125,4.4,125,10.1
"DSCN9076.JPG","2022:08:01 14:24:34",-125.358571666667,49.2362133333333,0.0025,4.4,125,10.1
"DSCN9077.JPG","2022:08:01 14:25:52",-125.35866,49.236265,0.0125,4.4,125,10.1
"DSCN9078.JPG","2022:08:01 14:25:59",-125.358723333333,49.2362866666667,0.004,4.4,125,10.1
"DSCN9079.JPG","2022:08:01 14:26:00",-125.358731666667,49.2362833333333,0.00625,4.4,125,10.1
"DSCN9080.JPG","2022:08:01 14:26:06",-125.358696666667,49.2362816666667,0.00625,4.4,125,10.1
"DSCN9081.JPG","2022:08:01 14:26:08",-125.358695,49.2362816666667,0.0125,4.4,125,10.1
"DSCN9082.JPG","2022:08:01 14:27:28",-125.359023333333,49.2363116666667,0.0015625,2.8,125,4.7
"DSCN9083.JPG","2022:08:01 14:27:30",-125.359023333333,49.2363183333333,0.00125,4.1,125,4.7
"DSCN9084.JPG","2022:08:01 14:28:02",-125.359213333333,49.2363383333333,0.005,2.8,125,4.7
"DSCN9085.JPG","2022:08:01 14:28:06",-125.359175,49.2363266666667,0.003125,2.8,125,4.7
"DSCN9086.JPG","2022:08:01 14:28:12",-125.359145,49.2363233333333,0.005,4.5,125,12
"DSCN9087.JPG","2022:08:01 14:28:57",-125.35908,49.2363883333333,0.008,4.5,125,12
"DSCN9088.JPG","2022:08:01 14:29:02",-125.359075,49.2364166666667,0.01,4.5,125,12
"DSCN9089.JPG","2022:08:01 14:29:04",-125.359095,49.2363933333333,0.008,4.5,125,12
"DSCN9090.JPG","2022:08:01 14:29:07",-125.359106666667,49.2363933333333,0.03333333333,4.5,250,12
"DSCN9091.JPG","2022:08:01 14:29:18",-125.359108333333,49.236375,0.03333333333,4.5,125,12
"DSCN9092.JPG","2022:08:01 14:29:20",-125.359106666667,49.2363466666667,0.03333333333,4.5,125,12
"DSCN9093.JPG","2022:08:01 14:29:27",-125.359106666667,49.23634,0.01,4.5,125,12
"DSCN9094.JPG","2022:08:01 14:29:39",-125.359091666667,49.23634,0.02,4.5,125,12
"DSCN9095.JPG","2022:08:01 14:29:40",-125.359091666667,49.23634,0.01,4.5,125,12
"DSCN9096.JPG","2022:08:01 14:29:42",-125.359088333333,49.2363383333333,0.01,4.5,125,12
"DSCN9097.JPG","2022:08:01 14:29:43",-125.359081666667,49.236335,0.01,4.5,125,12
"DSCN9098.JPG","2022:08:01 14:29:48",-125.359078333333,49.2363333333333,0.01,4.5,125,12
"DSCN9099.JPG","2022:08:01 14:30:05",-125.359121666667,49.2363366666667,0.0125,4.5,125,12
"DSCN9100.JPG","2022:08:01 14:30:07",-125.359125,49.236335,0.03333333333,4.5,180,12
"DSCN9101.JPG","2022:08:01 14:30:09",-125.359123333333,49.2363266666667,0.03333333333,4.5,180,12
"DSCN9102.JPG","2022:08:01 14:30:12",-125.359118333333,49.2363183333333,0.03333333333,4.5,180,12
"DSCN9103.JPG","2022:08:01 14:30:13",-125.359118333333,49.2363183333333,0.03333333333,4.5,180,12
"DSCN9104.JPG","2022:08:01 14:30:18",-125.359118333333,49.2363233333333,0.04,4.5,400,12
"DSCN9105.JPG","2022:08:01 14:30:21",-125.359106666667,49.2363233333333,0.04,4.5,400,12
