"SourceFile","DateTimeOriginal","GPSLongitude","GPSLatitude","ExposureTime","FNumber","ISO","FocalLength"
"DSCN8011.JPG","2022:04:14 15:01:37",-123.345636666667,48.492995,0.0025,2.8,125,4.3
"DSCN8012.JPG","2022:04:14 15:01:40",-123.34563,48.4930133333333,0.0025,2.8,125,4.3
"DSCN8013.JPG","2022:04:14 15:01:56",-123.345678333333,48.4930316666667,0.005,2.8,125,4.3
"DSCN8014.JPG","2022:04:14 15:02:51",-123.345846666667,48.4929366666667,0.001,2.8,125,4.3
"DSCN8017.JPG","2022:04:14 15:03:24",-123.345798333333,48.4929083333333,8e-04,2.8,125,4.3
"DSCN8018.JPG","2022:04:14 15:03:25",-123.345793333333,48.49291,0.00125,4.1,125,4.3
"DSCN8019.JPG","2022:04:14 15:03:26",-123.345793333333,48.49291,0.00125,4.1,125,4.3
"DSCN8020.JPG","2022:04:14 15:03:42",-123.345816666667,48.4928633333333,0.0015625,2.8,125,4.3
"DSCN8021.JPG","2022:04:14 15:04:05",-123.34576,48.4928366666667,0.00125,4.1,125,4.3
"DSCN8023.JPG","2022:04:14 15:04:31",-123.345791666667,48.49282,0.0025,4.2,125,6.1
"DSCN8024.JPG","2022:04:14 15:04:46",-123.345778333333,48.49281,0.00125,4.2,125,6.1
"DSCN8025.JPG","2022:04:14 15:04:47",-123.34578,48.49281,0.0015625,4.2,125,6.1
"DSCN8026.JPG","2022:04:14 15:06:58",-123.345996666667,48.49277,0.0025,4.2,125,6.1
"DSCN8027.JPG","2022:04:14 15:07:27",-123.345678333333,48.4928466666667,0.003125,4.4,125,10.1
"DSCN8030.JPG","2022:04:14 15:07:58",-123.3457,48.492865,8e-04,4.4,125,10.1
"DSCN8031.JPG","2022:04:14 15:08:37",-123.34572,48.4928266666667,0.00125,4.4,125,10.1
"DSCN8032.JPG","2022:04:14 15:08:42",-123.345721666667,48.4928283333333,0.00125,4.4,125,10.1
"DSCN8034.JPG","2022:04:14 15:09:19",-123.34569,48.49283,0.00125,4.4,125,10.1
"DSCN8036.JPG","2022:04:14 15:09:21",-123.345688333333,48.49283,0.0025,4.4,125,10.1
"DSCN8038.JPG","2022:04:14 15:09:25",-123.345685,48.4928266666667,0.0025,4.4,125,10.1
"DSCN8039.JPG","2022:04:14 15:10:19",-123.34563,48.492915,0.00625,4.4,125,10.1
"DSCN8040.JPG","2022:04:14 15:10:21",-123.34563,48.4929133333333,0.00625,4.4,125,10.1
"DSCN8041.JPG","2022:04:14 15:10:25",-123.34563,48.4929133333333,0.00125,4.4,125,10.1
"DSCN8042.JPG","2022:04:14 15:10:26",-123.345628333333,48.492915,0.00125,4.4,125,10.1
"DSCN8044.JPG","2022:04:14 15:10:35",-123.34562,48.492915,0.00125,4.4,125,10.1
"DSCN8045.JPG","2022:04:14 15:10:37",-123.34561,48.4929183333333,8e-04,4.4,125,10.1
"DSCN8046.JPG","2022:04:14 15:10:39",-123.345606666667,48.4929183333333,8e-04,4.4,125,10.1
"DSCN8047.JPG","2022:04:14 15:10:44",-123.345616666667,48.49291,0.0025,4.4,125,10.1
"DSCN8048.JPG","2022:04:14 15:14:35",-123.345635,48.4929066666667,0.003125,4.4,125,10.1
"DSCN8050.JPG","2022:04:14 15:14:40",-123.345803333333,48.49278,0.003125,4.4,125,10.1
"DSCN8051.JPG","2022:04:14 15:14:44",-123.345941666667,48.4928033333333,0.0025,4.4,125,10.1
"DSCN8052.JPG","2022:04:14 15:40:05",-123.345813333333,48.493015,0.01666666667,4.4,125,10.1
"DSCN8053.JPG","2022:04:14 15:40:15",-123.346081666667,48.4928033333333,0.005,2.8,125,4.3
"DSCN8054.JPG","2022:04:14 15:45:12",NA,NA,0.002,2.8,125,4.3
"DSCN8055.JPG","2022:04:14 15:45:15",-123.345801666667,48.492855,0.001,4.1,125,4.3
"DSCN8056.JPG","2022:04:14 15:45:17",-123.345776666667,48.4928866666667,0.00125,4.1,125,4.3
"DSCN8057.JPG","2022:04:14 15:45:20",-123.345808333333,48.49288,8e-04,2.8,125,4.3
"DSCN8058.JPG","2022:04:14 15:46:11",-123.34619,48.49276,8e-04,4.1,125,4.3
